;model;window;samples_summarized;accuracy_train;accuracy_test;presicion;recall;f1_score
645;DT;288;76;100.0;100.0;100.0;100.0;100.0
646;DT;288;76;100.0;100.0;100.0;100.0;100.0
647;DT;288;76;100.0;100.0;100.0;100.0;100.0
648;DT;288;76;100.0;100.0;100.0;100.0;100.0
649;DT;288;76;100.0;100.0;100.0;100.0;100.0
650;NB;288;76;100.0;100.0;100.0;100.0;100.0
651;NB;288;76;100.0;100.0;100.0;100.0;100.0
652;NB;288;76;100.0;100.0;100.0;100.0;100.0
653;NB;288;76;100.0;100.0;100.0;100.0;100.0
654;NB;288;76;100.0;100.0;100.0;100.0;100.0
655;KNN;288;76;100.0;100.0;100.0;100.0;100.0
656;KNN;288;76;100.0;100.0;100.0;100.0;100.0
657;KNN;288;76;100.0;100.0;100.0;100.0;100.0
658;KNN;288;76;100.0;100.0;100.0;100.0;100.0
659;KNN;288;76;100.0;100.0;100.0;100.0;100.0
660;XGB;288;76;100.0;100.0;100.0;100.0;100.0
661;XGB;288;76;100.0;98.27586206896551;100.0;96.55172413793103;98.24561403508771
662;XGB;288;76;100.0;100.0;100.0;100.0;100.0
663;XGB;288;76;100.0;100.0;100.0;100.0;100.0
664;XGB;288;76;100.0;100.0;100.0;100.0;100.0
665;RF;288;76;100.0;100.0;100.0;100.0;100.0
666;RF;288;76;100.0;100.0;100.0;100.0;100.0
667;RF;288;76;100.0;100.0;100.0;100.0;100.0
668;RF;288;76;100.0;100.0;100.0;100.0;100.0
669;RF;288;76;100.0;100.0;100.0;100.0;100.0
670;MLP;288;76;50.0;50.0;50.0;100.0;66.66666666666666
671;MLP;288;76;50.0;50.0;50.0;100.0;66.66666666666666
672;MLP;288;76;50.0;50.0;50.0;100.0;66.66666666666666
673;MLP;288;76;50.21645021645021;49.122807017543856;49.122807017543856;100.0;65.88235294117646
674;MLP;288;76;49.78354978354979;50.877192982456144;50.877192982456144;100.0;67.44186046511628
675;SVM;288;76;100.0;100.0;100.0;100.0;100.0
676;SVM;288;76;100.0;100.0;100.0;100.0;100.0
677;SVM;288;76;100.0;100.0;100.0;100.0;100.0
678;SVM;288;76;100.0;100.0;100.0;100.0;100.0
679;SVM;288;76;100.0;100.0;100.0;100.0;100.0
680;DUM;304;72;48.559670781893004;49.18032786885246;48.484848484848484;53.333333333333336;50.79365079365079
681;DUM;304;72;48.559670781893004;49.18032786885246;48.484848484848484;53.333333333333336;50.79365079365079
682;DUM;304;72;51.028806584362144;52.459016393442624;53.57142857142857;48.38709677419355;50.847457627118644
683;DUM;304;72;51.028806584362144;52.459016393442624;53.57142857142857;48.38709677419355;50.847457627118644
684;DUM;304;72;49.18032786885246;46.666666666666664;46.875;50.0;48.38709677419355
685;DT;304;72;100.0;100.0;100.0;100.0;100.0
686;DT;304;72;100.0;100.0;100.0;100.0;100.0
687;DT;304;72;100.0;100.0;100.0;100.0;100.0
688;DT;304;72;100.0;100.0;100.0;100.0;100.0
689;DT;304;72;100.0;100.0;100.0;100.0;100.0
690;NB;304;72;100.0;100.0;100.0;100.0;100.0
691;NB;304;72;100.0;100.0;100.0;100.0;100.0
692;NB;304;72;100.0;100.0;100.0;100.0;100.0
693;NB;304;72;100.0;100.0;100.0;100.0;100.0
694;NB;304;72;100.0;100.0;100.0;100.0;100.0
695;KNN;304;72;100.0;100.0;100.0;100.0;100.0
696;KNN;304;72;100.0;100.0;100.0;100.0;100.0
697;KNN;304;72;100.0;100.0;100.0;100.0;100.0
698;KNN;304;72;100.0;100.0;100.0;100.0;100.0
699;KNN;304;72;100.0;100.0;100.0;100.0;100.0
700;XGB;304;72;100.0;100.0;100.0;100.0;100.0
701;XGB;304;72;100.0;100.0;100.0;100.0;100.0
702;XGB;304;72;100.0;100.0;100.0;100.0;100.0
703;XGB;304;72;100.0;100.0;100.0;100.0;100.0
704;XGB;304;72;100.0;98.33333333333333;100.0;96.66666666666667;98.30508474576271
705;RF;304;72;100.0;100.0;100.0;100.0;100.0
706;RF;304;72;100.0;100.0;100.0;100.0;100.0
707;RF;304;72;100.0;100.0;100.0;100.0;100.0
708;RF;304;72;100.0;100.0;100.0;100.0;100.0
709;RF;304;72;100.0;100.0;100.0;100.0;100.0
710;MLP;304;72;50.20576131687243;49.18032786885246;49.18032786885246;100.0;65.93406593406593
711;MLP;304;72;50.20576131687243;49.18032786885246;49.18032786885246;100.0;65.93406593406593
712;MLP;304;72;49.794238683127574;50.81967213114754;50.81967213114754;100.0;67.3913043478261
713;MLP;304;72;49.794238683127574;50.81967213114754;50.81967213114754;100.0;67.3913043478261
714;MLP;304;72;50.0;50.0;50.0;100.0;66.66666666666666
715;SVM;304;72;100.0;100.0;100.0;100.0;100.0
716;SVM;304;72;100.0;100.0;100.0;100.0;100.0
717;SVM;304;72;100.0;100.0;100.0;100.0;100.0
718;SVM;304;72;100.0;100.0;100.0;100.0;100.0
719;SVM;304;72;100.0;100.0;100.0;100.0;100.0
720;DUM;32;684;68.0;85.71428571428571;75.0;100.0;85.71428571428571
721;DUM;32;684;28.000000000000004;28.57142857142857;33.33333333333333;25.0;28.57142857142857
722;DUM;32;684;69.23076923076923;66.66666666666666;66.66666666666666;66.66666666666666;66.66666666666666
723;DUM;32;684;69.23076923076923;66.66666666666666;66.66666666666666;66.66666666666666;66.66666666666666
724;DUM;32;684;69.23076923076923;66.66666666666666;66.66666666666666;66.66666666666666;66.66666666666666
725;DT;32;684;100.0;100.0;100.0;100.0;100.0
726;DT;32;684;100.0;100.0;100.0;100.0;100.0
727;DT;32;684;100.0;100.0;100.0;100.0;100.0
728;DT;32;684;100.0;100.0;100.0;100.0;100.0
729;DT;32;684;100.0;100.0;100.0;100.0;100.0
730;NB;32;684;100.0;100.0;100.0;100.0;100.0
731;NB;32;684;100.0;100.0;100.0;100.0;100.0
732;NB;32;684;100.0;100.0;100.0;100.0;100.0
733;NB;32;684;100.0;100.0;100.0;100.0;100.0
734;NB;32;684;100.0;100.0;100.0;100.0;100.0
735;KNN;32;684;100.0;100.0;100.0;100.0;100.0
736;KNN;32;684;100.0;100.0;100.0;100.0;100.0
737;KNN;32;684;100.0;100.0;100.0;100.0;100.0
738;KNN;32;684;100.0;100.0;100.0;100.0;100.0
739;KNN;32;684;100.0;100.0;100.0;100.0;100.0
740;XGB;32;684;100.0;100.0;100.0;100.0;100.0
741;XGB;32;684;100.0;85.71428571428571;100.0;75.0;85.71428571428571
742;XGB;32;684;100.0;100.0;100.0;100.0;100.0
743;XGB;32;684;100.0;100.0;100.0;100.0;100.0
744;XGB;32;684;100.0;100.0;100.0;100.0;100.0
745;RF;32;684;100.0;100.0;100.0;100.0;100.0
746;RF;32;684;100.0;100.0;100.0;100.0;100.0
747;RF;32;684;100.0;100.0;100.0;100.0;100.0
748;RF;32;684;100.0;100.0;100.0;100.0;100.0
749;RF;32;684;100.0;100.0;100.0;100.0;100.0
750;MLP;32;684;52.0;42.857142857142854;42.857142857142854;100.0;60.0
751;MLP;32;684;48.0;57.14285714285714;57.14285714285714;100.0;72.72727272727273
752;MLP;32;684;50.0;50.0;50.0;100.0;66.66666666666666
753;MLP;32;684;50.0;50.0;50.0;100.0;66.66666666666666
754;MLP;32;684;50.0;50.0;50.0;100.0;66.66666666666666
755;SVM;32;684;100.0;100.0;100.0;100.0;100.0
756;SVM;32;684;100.0;100.0;100.0;100.0;100.0
757;SVM;32;684;100.0;100.0;100.0;100.0;100.0
758;SVM;32;684;100.0;100.0;100.0;100.0;100.0
759;SVM;32;684;100.0;100.0;100.0;100.0;100.0
760;DUM;342;64;45.42124542124542;50.72463768115942;50.0;55.88235294117647;52.77777777777778
761;DUM;342;64;54.21245421245421;50.72463768115942;51.61290322580645;45.714285714285715;48.484848484848484
762;DUM;342;64;45.62043795620438;48.529411764705884;48.64864864864865;52.94117647058824;50.70422535211267
763;DUM;342;64;45.62043795620438;48.529411764705884;48.64864864864865;52.94117647058824;50.70422535211267
764;DUM;342;64;45.62043795620438;48.529411764705884;48.64864864864865;52.94117647058824;50.70422535211267
765;DT;342;64;100.0;100.0;100.0;100.0;100.0
766;DT;342;64;100.0;100.0;100.0;100.0;100.0
767;DT;342;64;100.0;100.0;100.0;100.0;100.0
768;DT;342;64;100.0;100.0;100.0;100.0;100.0
769;DT;342;64;100.0;100.0;100.0;100.0;100.0
770;NB;342;64;100.0;100.0;100.0;100.0;100.0
771;NB;342;64;100.0;100.0;100.0;100.0;100.0
772;NB;342;64;100.0;100.0;100.0;100.0;100.0
773;NB;342;64;100.0;100.0;100.0;100.0;100.0
774;NB;342;64;100.0;100.0;100.0;100.0;100.0
775;KNN;342;64;100.0;100.0;100.0;100.0;100.0
776;KNN;342;64;100.0;100.0;100.0;100.0;100.0
777;KNN;342;64;100.0;100.0;100.0;100.0;100.0
778;KNN;342;64;100.0;100.0;100.0;100.0;100.0
779;KNN;342;64;100.0;100.0;100.0;100.0;100.0
780;XGB;342;64;100.0;97.10144927536231;100.0;94.11764705882352;96.96969696969697
781;XGB;342;64;100.0;100.0;100.0;100.0;100.0
782;XGB;342;64;100.0;100.0;100.0;100.0;100.0
783;XGB;342;64;100.0;100.0;100.0;100.0;100.0
784;XGB;342;64;100.0;100.0;100.0;100.0;100.0
785;RF;342;64;100.0;100.0;100.0;100.0;100.0
786;RF;342;64;100.0;100.0;100.0;100.0;100.0
787;RF;342;64;100.0;100.0;100.0;100.0;100.0
788;RF;342;64;100.0;100.0;100.0;100.0;100.0
789;RF;342;64;100.0;100.0;100.0;100.0;100.0
790;MLP;342;64;50.18315018315018;49.275362318840585;49.275362318840585;100.0;66.01941747572816
791;MLP;342;64;49.81684981684982;50.72463768115942;50.72463768115942;100.0;67.3076923076923
792;MLP;342;64;50.0;50.0;50.0;100.0;66.66666666666666
793;MLP;342;64;50.0;50.0;50.0;100.0;66.66666666666666
794;MLP;342;64;50.0;50.0;50.0;100.0;66.66666666666666
795;SVM;342;64;100.0;100.0;100.0;100.0;100.0
796;SVM;342;64;100.0;100.0;100.0;100.0;100.0
797;SVM;342;64;100.0;100.0;100.0;100.0;100.0
798;SVM;342;64;100.0;100.0;100.0;100.0;100.0
799;SVM;342;64;100.0;100.0;100.0;100.0;100.0
800;DUM;36;608;64.28571428571429;75.0;75.0;75.0;75.0
801;DUM;36;608;65.51724137931035;85.71428571428571;75.0;100.0;85.71428571428571
802;DUM;36;608;65.51724137931035;85.71428571428571;75.0;100.0;85.71428571428571
803;DUM;36;608;37.93103448275862;28.57142857142857;33.33333333333333;25.0;28.57142857142857
804;DUM;36;608;37.93103448275862;28.57142857142857;33.33333333333333;25.0;28.57142857142857
805;DT;36;608;100.0;100.0;100.0;100.0;100.0
806;DT;36;608;100.0;100.0;100.0;100.0;100.0
807;DT;36;608;100.0;100.0;100.0;100.0;100.0
808;DT;36;608;100.0;100.0;100.0;100.0;100.0
809;DT;36;608;100.0;100.0;100.0;100.0;100.0
810;NB;36;608;100.0;100.0;100.0;100.0;100.0
811;NB;36;608;100.0;100.0;100.0;100.0;100.0
812;NB;36;608;100.0;100.0;100.0;100.0;100.0
813;NB;36;608;100.0;100.0;100.0;100.0;100.0
814;NB;36;608;100.0;100.0;100.0;100.0;100.0
815;KNN;36;608;100.0;100.0;100.0;100.0;100.0
816;KNN;36;608;100.0;100.0;100.0;100.0;100.0
817;KNN;36;608;100.0;100.0;100.0;100.0;100.0
818;KNN;36;608;100.0;100.0;100.0;100.0;100.0
819;KNN;36;608;100.0;100.0;100.0;100.0;100.0
820;XGB;36;608;100.0;100.0;100.0;100.0;100.0
821;XGB;36;608;100.0;100.0;100.0;100.0;100.0
822;XGB;36;608;100.0;100.0;100.0;100.0;100.0
823;XGB;36;608;100.0;100.0;100.0;100.0;100.0
824;XGB;36;608;100.0;85.71428571428571;100.0;75.0;85.71428571428571
825;RF;36;608;100.0;100.0;100.0;100.0;100.0
826;RF;36;608;100.0;100.0;100.0;100.0;100.0
827;RF;36;608;100.0;100.0;100.0;100.0;100.0
828;RF;36;608;100.0;100.0;100.0;100.0;100.0
829;RF;36;608;100.0;100.0;100.0;100.0;100.0
830;MLP;36;608;50.0;50.0;50.0;100.0;66.66666666666666
831;MLP;36;608;51.724137931034484;42.857142857142854;42.857142857142854;100.0;60.0
832;MLP;36;608;51.724137931034484;42.857142857142854;42.857142857142854;100.0;60.0
833;MLP;36;608;48.275862068965516;57.14285714285714;57.14285714285714;100.0;72.72727272727273
834;MLP;36;608;48.275862068965516;57.14285714285714;57.14285714285714;100.0;72.72727272727273
835;SVM;36;608;100.0;100.0;100.0;100.0;100.0
836;SVM;36;608;100.0;100.0;100.0;100.0;100.0
837;SVM;36;608;100.0;100.0;100.0;100.0;100.0
838;SVM;36;608;100.0;100.0;100.0;100.0;100.0
839;SVM;36;608;100.0;100.0;100.0;100.0;100.0
840;DUM;384;57;43.97394136807817;48.05194805194805;47.5;50.0;48.717948717948715
841;DUM;384;57;43.97394136807817;48.05194805194805;47.5;50.0;48.717948717948715
842;DUM;384;57;56.35179153094463;53.246753246753244;54.054054054054056;51.28205128205128;52.63157894736842
843;DUM;384;57;56.35179153094463;53.246753246753244;54.054054054054056;51.28205128205128;52.63157894736842
844;DUM;384;57;43.506493506493506;47.368421052631575;47.5;50.0;48.717948717948715
845;DT;384;57;100.0;100.0;100.0;100.0;100.0
846;DT;384;57;100.0;100.0;100.0;100.0;100.0
847;DT;384;57;100.0;100.0;100.0;100.0;100.0
848;DT;384;57;100.0;100.0;100.0;100.0;100.0
849;DT;384;57;100.0;100.0;100.0;100.0;100.0
850;NB;384;57;100.0;100.0;100.0;100.0;100.0
851;NB;384;57;100.0;100.0;100.0;100.0;100.0
852;NB;384;57;100.0;100.0;100.0;100.0;100.0
853;NB;384;57;100.0;100.0;100.0;100.0;100.0
854;NB;384;57;100.0;100.0;100.0;100.0;100.0
855;KNN;384;57;100.0;100.0;100.0;100.0;100.0
856;KNN;384;57;100.0;100.0;100.0;100.0;100.0
857;KNN;384;57;100.0;100.0;100.0;100.0;100.0
858;KNN;384;57;100.0;100.0;100.0;100.0;100.0
859;KNN;384;57;100.0;100.0;100.0;100.0;100.0
860;XGB;384;57;100.0;98.7012987012987;100.0;97.36842105263158;98.66666666666667
861;XGB;384;57;100.0;100.0;100.0;100.0;100.0
862;XGB;384;57;100.0;100.0;100.0;100.0;100.0
863;XGB;384;57;100.0;100.0;100.0;100.0;100.0
864;XGB;384;57;100.0;100.0;100.0;100.0;100.0
865;RF;384;57;100.0;100.0;100.0;100.0;100.0
866;RF;384;57;100.0;100.0;100.0;100.0;100.0
867;RF;384;57;100.0;100.0;100.0;100.0;100.0
868;RF;384;57;100.0;100.0;100.0;100.0;100.0
869;RF;384;57;100.0;100.0;100.0;100.0;100.0
870;MLP;384;57;50.1628664495114;49.35064935064935;49.35064935064935;100.0;66.08695652173913
871;MLP;384;57;50.1628664495114;49.35064935064935;49.35064935064935;100.0;66.08695652173913
872;MLP;384;57;49.8371335504886;50.649350649350644;50.649350649350644;100.0;67.24137931034483
873;MLP;384;57;49.8371335504886;50.649350649350644;50.649350649350644;100.0;67.24137931034483
874;MLP;384;57;50.0;50.0;50.0;100.0;66.66666666666666
875;SVM;384;57;100.0;100.0;100.0;100.0;100.0
876;SVM;384;57;100.0;100.0;100.0;100.0;100.0
877;SVM;384;57;100.0;100.0;100.0;100.0;100.0
878;SVM;384;57;100.0;100.0;100.0;100.0;100.0
879;SVM;384;57;100.0;100.0;100.0;100.0;100.0
880;DUM;38;576;60.0;75.0;75.0;75.0;75.0
881;DUM;38;576;60.0;75.0;75.0;75.0;75.0
882;DUM;38;576;60.0;75.0;75.0;75.0;75.0
883;DUM;38;576;61.29032258064516;85.71428571428571;75.0;100.0;85.71428571428571
884;DUM;38;576;41.935483870967744;28.57142857142857;33.33333333333333;25.0;28.57142857142857
885;DT;38;576;100.0;100.0;100.0;100.0;100.0
886;DT;38;576;100.0;100.0;100.0;100.0;100.0
887;DT;38;576;100.0;100.0;100.0;100.0;100.0
888;DT;38;576;100.0;100.0;100.0;100.0;100.0
889;DT;38;576;100.0;100.0;100.0;100.0;100.0
890;NB;38;576;100.0;100.0;100.0;100.0;100.0
891;NB;38;576;100.0;100.0;100.0;100.0;100.0
892;NB;38;576;100.0;100.0;100.0;100.0;100.0
893;NB;38;576;100.0;100.0;100.0;100.0;100.0
894;NB;38;576;100.0;100.0;100.0;100.0;100.0
895;KNN;38;576;100.0;100.0;100.0;100.0;100.0
896;KNN;38;576;100.0;100.0;100.0;100.0;100.0
897;KNN;38;576;100.0;100.0;100.0;100.0;100.0
898;KNN;38;576;100.0;100.0;100.0;100.0;100.0
899;KNN;38;576;100.0;100.0;100.0;100.0;100.0
900;XGB;38;576;100.0;100.0;100.0;100.0;100.0
901;XGB;38;576;100.0;100.0;100.0;100.0;100.0
902;XGB;38;576;100.0;100.0;100.0;100.0;100.0
903;XGB;38;576;100.0;100.0;100.0;100.0;100.0
904;XGB;38;576;100.0;71.42857142857143;100.0;50.0;66.66666666666666
905;RF;38;576;100.0;100.0;100.0;100.0;100.0
906;RF;38;576;100.0;100.0;100.0;100.0;100.0
907;RF;38;576;100.0;100.0;100.0;100.0;100.0
908;RF;38;576;100.0;100.0;100.0;100.0;100.0
909;RF;38;576;100.0;100.0;100.0;100.0;100.0
910;MLP;38;576;50.0;50.0;50.0;100.0;66.66666666666666
911;MLP;38;576;50.0;50.0;50.0;100.0;66.66666666666666
912;MLP;38;576;50.0;50.0;50.0;100.0;66.66666666666666
913;MLP;38;576;51.61290322580645;42.857142857142854;42.857142857142854;100.0;60.0
914;MLP;38;576;48.38709677419355;57.14285714285714;57.14285714285714;100.0;72.72727272727273
915;SVM;38;576;100.0;100.0;100.0;100.0;100.0
916;SVM;38;576;100.0;100.0;100.0;100.0;100.0
917;SVM;38;576;100.0;100.0;100.0;100.0;100.0
918;SVM;38;576;100.0;100.0;100.0;100.0;100.0
919;SVM;38;576;100.0;100.0;100.0;100.0;100.0
920;DUM;456;48;45.05494505494506;46.73913043478261;46.93877551020408;50.0;48.421052631578945
921;DUM;456;48;44.93150684931507;47.25274725274725;46.93877551020408;51.11111111111111;48.93617021276596
922;DUM;456;48;44.93150684931507;47.25274725274725;46.93877551020408;51.11111111111111;48.93617021276596
923;DUM;456;48;54.794520547945204;53.84615384615385;54.761904761904766;50.0;52.27272727272727
924;DUM;456;48;54.794520547945204;53.84615384615385;54.761904761904766;50.0;52.27272727272727
925;DT;456;48;100.0;100.0;100.0;100.0;100.0
926;DT;456;48;100.0;100.0;100.0;100.0;100.0
927;DT;456;48;100.0;100.0;100.0;100.0;100.0
928;DT;456;48;100.0;100.0;100.0;100.0;100.0
929;DT;456;48;100.0;100.0;100.0;100.0;100.0
930;NB;456;48;100.0;100.0;100.0;100.0;100.0
931;NB;456;48;100.0;100.0;100.0;100.0;100.0
932;NB;456;48;100.0;100.0;100.0;100.0;100.0
933;NB;456;48;100.0;100.0;100.0;100.0;100.0
934;NB;456;48;100.0;100.0;100.0;100.0;100.0
935;KNN;456;48;100.0;100.0;100.0;100.0;100.0
936;KNN;456;48;100.0;100.0;100.0;100.0;100.0
937;KNN;456;48;100.0;100.0;100.0;100.0;100.0
938;KNN;456;48;100.0;100.0;100.0;100.0;100.0
939;KNN;456;48;100.0;100.0;100.0;100.0;100.0
940;XGB;456;48;100.0;98.91304347826086;100.0;97.82608695652173;98.9010989010989
941;XGB;456;48;100.0;100.0;100.0;100.0;100.0
942;XGB;456;48;100.0;100.0;100.0;100.0;100.0
943;XGB;456;48;100.0;100.0;100.0;100.0;100.0
944;XGB;456;48;100.0;100.0;100.0;100.0;100.0
945;RF;456;48;100.0;100.0;100.0;100.0;100.0
946;RF;456;48;100.0;100.0;100.0;100.0;100.0
947;RF;456;48;100.0;100.0;100.0;100.0;100.0
948;RF;456;48;100.0;100.0;100.0;100.0;100.0
949;RF;456;48;100.0;100.0;100.0;100.0;100.0
950;MLP;456;48;50.0;50.0;50.0;100.0;66.66666666666666
951;MLP;456;48;50.136986301369866;49.45054945054945;49.45054945054945;100.0;66.17647058823529
952;MLP;456;48;50.136986301369866;49.45054945054945;49.45054945054945;100.0;66.17647058823529
953;MLP;456;48;49.86301369863014;50.54945054945055;50.54945054945055;100.0;67.15328467153284
954;MLP;456;48;49.86301369863014;50.54945054945055;50.54945054945055;100.0;67.15328467153284
955;SVM;456;48;100.0;100.0;100.0;100.0;100.0
956;SVM;456;48;100.0;100.0;100.0;100.0;100.0
957;SVM;456;48;100.0;100.0;100.0;100.0;100.0
958;SVM;456;48;100.0;100.0;100.0;100.0;100.0
959;SVM;456;48;100.0;100.0;100.0;100.0;100.0
960;DUM;48;456;52.63157894736842;50.0;50.0;40.0;44.44444444444444
961;DUM;48;456;52.63157894736842;50.0;50.0;40.0;44.44444444444444
962;DUM;48;456;52.63157894736842;50.0;50.0;40.0;44.44444444444444
963;DUM;48;456;51.28205128205128;55.55555555555556;50.0;50.0;50.0
964;DUM;48;456;51.28205128205128;33.33333333333333;40.0;40.0;40.0
965;DT;48;456;100.0;100.0;100.0;100.0;100.0
966;DT;48;456;100.0;100.0;100.0;100.0;100.0
967;DT;48;456;100.0;100.0;100.0;100.0;100.0
968;DT;48;456;100.0;100.0;100.0;100.0;100.0
969;DT;48;456;100.0;100.0;100.0;100.0;100.0
970;NB;48;456;100.0;100.0;100.0;100.0;100.0
971;NB;48;456;100.0;100.0;100.0;100.0;100.0
972;NB;48;456;100.0;100.0;100.0;100.0;100.0
973;NB;48;456;100.0;100.0;100.0;100.0;100.0
974;NB;48;456;100.0;100.0;100.0;100.0;100.0
975;KNN;48;456;100.0;100.0;100.0;100.0;100.0
976;KNN;48;456;100.0;100.0;100.0;100.0;100.0
977;KNN;48;456;100.0;100.0;100.0;100.0;100.0
978;KNN;48;456;100.0;100.0;100.0;100.0;100.0
979;KNN;48;456;100.0;100.0;100.0;100.0;100.0
980;XGB;48;456;100.0;90.0;100.0;80.0;88.88888888888889
981;XGB;48;456;100.0;100.0;100.0;100.0;100.0
982;XGB;48;456;100.0;100.0;100.0;100.0;100.0
983;XGB;48;456;100.0;100.0;100.0;100.0;100.0
984;XGB;48;456;100.0;100.0;100.0;100.0;100.0
985;RF;48;456;100.0;100.0;100.0;100.0;100.0
986;RF;48;456;100.0;100.0;100.0;100.0;100.0
987;RF;48;456;100.0;100.0;100.0;100.0;100.0
988;RF;48;456;100.0;100.0;100.0;100.0;100.0
989;RF;48;456;100.0;100.0;100.0;100.0;100.0
990;MLP;48;456;50.0;50.0;50.0;100.0;66.66666666666666
991;MLP;48;456;50.0;50.0;50.0;100.0;66.66666666666666
992;MLP;48;456;50.0;50.0;50.0;100.0;66.66666666666666
993;MLP;48;456;51.28205128205128;44.44444444444444;44.44444444444444;100.0;61.53846153846154
994;MLP;48;456;48.717948717948715;55.55555555555556;55.55555555555556;100.0;71.42857142857143
995;SVM;48;456;100.0;100.0;100.0;100.0;100.0
996;SVM;48;456;100.0;100.0;100.0;100.0;100.0
997;SVM;48;456;100.0;100.0;100.0;100.0;100.0
998;SVM;48;456;100.0;100.0;100.0;100.0;100.0
999;SVM;48;456;100.0;100.0;100.0;100.0;100.0
1000;DUM;576;38;48.47826086956522;50.86206896551724;50.81967213114754;53.44827586206896;52.10084033613446
1001;DUM;576;38;48.590021691973966;51.30434782608696;50.81967213114754;54.385964912280706;52.54237288135594
1002;DUM;576;38;48.590021691973966;51.30434782608696;50.81967213114754;54.385964912280706;52.54237288135594
1003;DUM;576;38;51.19305856832972;47.82608695652174;48.148148148148145;44.827586206896555;46.42857142857143
1004;DUM;576;38;51.19305856832972;47.82608695652174;48.148148148148145;44.827586206896555;46.42857142857143
1005;DT;576;38;99.78260869565217;100.0;100.0;100.0;100.0
1006;DT;576;38;99.78308026030369;100.0;100.0;100.0;100.0
1007;DT;576;38;100.0;99.1304347826087;100.0;98.24561403508771;99.11504424778761
1008;DT;576;38;100.0;99.1304347826087;100.0;98.27586206896551;99.1304347826087
1009;DT;576;38;100.0;99.1304347826087;98.30508474576271;100.0;99.14529914529915
1010;NB;576;38;100.0;100.0;100.0;100.0;100.0
1011;NB;576;38;100.0;100.0;100.0;100.0;100.0
1012;NB;576;38;100.0;100.0;100.0;100.0;100.0
1013;NB;576;38;100.0;100.0;100.0;100.0;100.0
1014;NB;576;38;100.0;99.1304347826087;98.30508474576271;100.0;99.14529914529915
1015;KNN;576;38;100.0;100.0;100.0;100.0;100.0
1016;KNN;576;38;100.0;100.0;100.0;100.0;100.0
1017;KNN;576;38;100.0;100.0;100.0;100.0;100.0
1018;KNN;576;38;100.0;100.0;100.0;100.0;100.0
1019;KNN;576;38;100.0;100.0;100.0;100.0;100.0
1020;XGB;576;38;100.0;100.0;100.0;100.0;100.0
1021;XGB;576;38;100.0;100.0;100.0;100.0;100.0
1022;XGB;576;38;100.0;99.1304347826087;100.0;98.24561403508771;99.11504424778761
1023;XGB;576;38;100.0;99.1304347826087;100.0;98.27586206896551;99.1304347826087
1024;XGB;576;38;100.0;100.0;100.0;100.0;100.0
1025;RF;576;38;100.0;100.0;100.0;100.0;100.0
1026;RF;576;38;100.0;100.0;100.0;100.0;100.0
1027;RF;576;38;100.0;100.0;100.0;100.0;100.0
1028;RF;576;38;100.0;100.0;100.0;100.0;100.0
1029;RF;576;38;100.0;99.1304347826087;98.30508474576271;100.0;99.14529914529915
1030;MLP;576;38;100.0;100.0;100.0;100.0;100.0
1031;MLP;576;38;100.0;100.0;100.0;100.0;100.0
1032;MLP;576;38;100.0;100.0;100.0;100.0;100.0
1033;MLP;576;38;100.0;100.0;100.0;100.0;100.0
1034;MLP;576;38;100.0;100.0;100.0;100.0;100.0
1035;SVM;576;38;100.0;100.0;100.0;100.0;100.0
1036;SVM;576;38;100.0;100.0;100.0;100.0;100.0
1037;SVM;576;38;100.0;100.0;100.0;100.0;100.0
1038;SVM;576;38;100.0;100.0;100.0;100.0;100.0
1039;SVM;576;38;100.0;99.1304347826087;98.30508474576271;100.0;99.14529914529915
1040;DUM;57;384;50.0;41.66666666666667;40.0;33.33333333333333;36.36363636363637
1041;DUM;57;384;50.0;41.66666666666667;40.0;33.33333333333333;36.36363636363637
1042;DUM;57;384;50.0;41.66666666666667;40.0;33.33333333333333;36.36363636363637
1043;DUM;57;384;51.06382978723404;45.45454545454545;40.0;40.0;40.0
1044;DUM;57;384;51.06382978723404;45.45454545454545;50.0;50.0;50.0
1045;DT;57;384;100.0;100.0;100.0;100.0;100.0
1046;DT;57;384;100.0;100.0;100.0;100.0;100.0
1047;DT;57;384;100.0;100.0;100.0;100.0;100.0
1048;DT;57;384;100.0;100.0;100.0;100.0;100.0
1049;DT;57;384;100.0;100.0;100.0;100.0;100.0
1050;NB;57;384;100.0;100.0;100.0;100.0;100.0
1051;NB;57;384;100.0;100.0;100.0;100.0;100.0
1052;NB;57;384;100.0;100.0;100.0;100.0;100.0
1053;NB;57;384;100.0;100.0;100.0;100.0;100.0
1054;NB;57;384;100.0;100.0;100.0;100.0;100.0
1055;KNN;57;384;100.0;100.0;100.0;100.0;100.0
1056;KNN;57;384;100.0;100.0;100.0;100.0;100.0
1057;KNN;57;384;100.0;100.0;100.0;100.0;100.0
1058;KNN;57;384;100.0;100.0;100.0;100.0;100.0
1059;KNN;57;384;100.0;100.0;100.0;100.0;100.0
1060;XGB;57;384;100.0;91.66666666666666;100.0;83.33333333333334;90.9090909090909
1061;XGB;57;384;100.0;100.0;100.0;100.0;100.0
1062;XGB;57;384;100.0;100.0;100.0;100.0;100.0
1063;XGB;57;384;100.0;100.0;100.0;100.0;100.0
1064;XGB;57;384;100.0;100.0;100.0;100.0;100.0
1065;RF;57;384;100.0;100.0;100.0;100.0;100.0
1066;RF;57;384;100.0;100.0;100.0;100.0;100.0
